H,S,V,Cor
100,195,60,Azul Escuro
100,195,75,Azul Escuro
100,195,90,Azul Escuro
100,195,105,Azul Escuro
100,195,120,Azul
100,195,135,Azul
100,195,150,Azul
100,195,165,Azul
100,195,180,Azul
100,195,195,Azul
100,195,210,Azul
100,195,225,Azul
100,195,240,Azul
100,195,255,Azul
100,210,0,Preto
100,210,15,Preto
100,210,30,Preto
100,210,45,Azul Escuro
100,210,60,Azul Escuro
100,210,75,Azul Escuro
100,210,90,Azul Escuro
100,210,105,Azul Escuro
100,210,120,Azul
100,210,135,Azul
100,210,150,Azul
100,210,165,Azul
100,210,180,Azul
100,210,195,Azul
100,210,210,Azul
100,210,225,Azul
100,210,240,Azul
100,210,255,Azul
100,225,0,Preto
100,225,15,Preto
100,225,30,Preto
100,225,45,Azul Escuro
100,225,60,Azul Escuro
100,225,75,Azul Escuro
100,225,90,Azul Escuro
100,225,105,Azul Escuro
100,225,120,Azul
100,225,135,Azul
100,225,150,Azul
100,225,165,Azul
100,225,180,Azul
100,225,195,Azul
100,225,210,Azul
100,225,225,Azul
100,225,240,Azul
100,225,255,Azul
100,240,0,Preto
100,240,15,Preto
100,240,30,Preto
100,240,45,Azul Escuro
100,240,60,Azul Escuro
100,240,75,Azul Escuro
100,240,90,Azul Escuro
100,240,105,Azul Escuro
100,240,120,Azul
100,240,135,Azul
100,240,150,Azul
100,240,165,Azul
100,240,180,Azul
100,240,195,Azul
100,240,210,Azul
100,240,225,Azul
100,240,240,Azul
100,240,255,Azul
100,255,0,Preto
100,255,15,Preto
100,255,30,Preto
100,255,45,Azul Escuro
100,255,60,Azul Escuro
100,255,75,Azul Escuro
100,255,90,Azul Escuro
100,255,105,Azul Escuro
100,255,120,Azul
100,255,135,Azul
100,255,150,Azul
100,255,165,Azul
100,255,180,Azul
100,255,195,Azul
100,255,210,Azul
100,255,225,Azul
100,255,240,Azul
100,255,255,Azul
104,0,0,Preto
104,0,15,Preto
104,0,30,Preto
104,0,45,Cinza
104,0,60,Cinza
104,0,75,Cinza
104,0,90,Cinza
104,0,105,Cinza
104,0,120,Cinza
104,0,135,Cinza
104,0,150,Cinza
104,0,165,Cinza
104,0,180,Cinza
104,0,195,Cinza
104,0,210,Branco
104,0,225,Branco
104,0,240,Branco
104,0,255,Branco
104,15,0,Preto
104,15,15,Preto
104,15,30,Preto
104,15,45,Cinza
104,15,60,Cinza
104,15,75,Cinza
104,15,90,Cinza
104,15,105,Cinza
104,15,120,Cinza
104,15,135,Cinza
104,15,150,Cinza
104,15,165,Cinza
104,15,180,Cinza
104,15,195,Cinza
104,15,210,Branco
104,15,225,Branco
104,15,240,Branco
104,15,255,Branco
104,30,0,Preto
104,30,15,Preto
104,30,30,Preto
104,30,45,Cinza
104,30,60,Cinza
104,30,75,Cinza
104,30,90,Cinza
104,30,105,Cinza
104,30,120,Cinza
104,30,135,Cinza
104,30,150,Cinza
104,30,165,Cinza
104,30,180,Cinza
104,30,195,Cinza
104,30,210,Branco
104,30,225,Branco
104,30,240,Branco
104,30,255,Branco
104,45,0,Preto
104,45,15,Preto
104,45,30,Preto
104,45,45,Cinza
104,45,60,Cinza
104,45,75,Cinza
104,45,90,Cinza
104,45,105,Cinza
104,45,120,Cinza
104,45,135,Cinza
104,45,150,Cinza
104,45,165,Cinza
104,45,180,Cinza
104,45,195,Cinza
104,45,210,Azul Claro
104,45,225,Azul Claro
104,45,240,Azul Claro
104,45,255,Azul Claro
104,60,0,Preto
104,60,15,Preto
104,60,30,Preto
104,60,45,Azul Escuro
104,60,60,Azul Escuro
104,60,75,Azul Escuro
104,60,90,Azul Escuro
104,60,105,Azul Escuro
104,60,120,Azul
104,60,135,Azul
104,60,150,Azul
104,60,165,Azul
104,60,180,Azul
104,60,195,Azul Claro
104,60,210,Azul Claro
104,60,225,Azul Claro
104,60,240,Azul Claro
104,60,255,Azul Claro
104,75,0,Preto
104,75,15,Preto
104,75,30,Preto
104,75,45,Azul Escuro
104,75,60,Azul Escuro
104,75,75,Azul Escuro
104,75,90,Azul Escuro
104,75,105,Azul Escuro
104,75,120,Azul
104,75,135,Azul
104,75,150,Azul
104,75,165,Azul
104,75,180,Azul
104,75,195,Azul Claro
104,75,210,Azul Claro
104,75,225,Azul Claro
104,75,240,Azul Claro
104,75,255,Azul Claro
104,90,0,Preto
104,90,15,Preto
104,90,30,Preto
104,90,45,Azul Escuro
104,90,60,Azul Escuro
104,90,75,Azul Escuro
104,90,90,Azul Escuro
104,90,105,Azul Escuro
104,90,120,Azul
104,90,135,Azul
104,90,150,Azul
104,90,165,Azul
104,90,180,Azul
104,90,195,Azul Claro
104,90,210,Azul Claro
104,90,225,Azul Claro
104,90,240,Azul Claro
104,90,255,Azul Claro
104,105,0,Preto
104,105,15,Preto
104,105,30,Preto
104,105,45,Azul Escuro
104,105,60,Azul Escuro
104,105,75,Azul Escuro
104,105,90,Azul Escuro
104,105,105,Azul Escuro
104,105,120,Azul
104,105,135,Azul
104,105,150,Azul
104,105,165,Azul
104,105,180,Azul
104,105,195,Azul Claro
104,105,210,Azul Claro
104,105,225,Azul Claro
104,105,240,Azul Claro
104,105,255,Azul Claro
104,120,0,Preto
104,120,15,Preto
104,120,30,Preto
104,120,45,Azul Escuro
104,120,60,Azul Escuro
104,120,75,Azul Escuro
104,120,90,Azul Escuro
104,120,105,Azul Escuro
104,120,120,Azul
104,120,135,Azul
104,120,150,Azul
104,120,165,Azul
104,120,180,Azul
104,120,195,Azul Claro
104,120,210,Azul Claro
104,120,225,Azul Claro
104,120,240,Azul Claro
104,120,255,Azul Claro
104,135,0,Preto
104,135,15,Preto
104,135,30,Preto
104,135,45,Azul Escuro
104,135,60,Azul Escuro
104,135,75,Azul Escuro
104,135,90,Azul Escuro
104,135,105,Azul Escuro
104,135,120,Azul
104,135,135,Azul
104,135,150,Azul
104,135,165,Azul
104,135,180,Azul
104,135,195,Azul Claro
104,135,210,Azul Claro
104,135,225,Azul Claro
104,135,240,Azul Claro
104,135,255,Azul Claro
104,150,0,Preto
104,150,15,Preto
104,150,30,Preto
104,150,45,Azul Escuro
104,150,60,Azul Escuro
104,150,75,Azul Escuro
104,150,90,Azul Escuro
104,150,105,Azul Escuro
104,150,120,Azul
104,150,135,Azul
104,150,150,Azul
104,150,165,Azul
104,150,180,Azul
104,150,195,Azul Claro
104,150,210,Azul Claro
104,150,225,Azul Claro
104,150,240,Azul Claro
104,150,255,Azul Claro
104,165,0,Preto
104,165,15,Preto
104,165,30,Preto
104,165,45,Azul Escuro
104,165,60,Azul Escuro
104,165,75,Azul Escuro
104,165,90,Azul Escuro
104,165,105,Azul Escuro
104,165,120,Azul
104,165,135,Azul
104,165,150,Azul
104,165,165,Azul
104,165,180,Azul
104,165,195,Azul Claro
104,165,210,Azul Claro
104,165,225,Azul Claro
104,165,240,Azul Claro
104,165,255,Azul Claro
104,180,0,Preto
104,180,15,Preto
104,180,30,Preto
104,180,45,Azul Escuro
104,180,60,Azul Escuro
104,180,75,Azul Escuro
104,180,90,Azul Escuro
104,180,105,Azul Escuro
104,180,120,Azul
104,180,135,Azul
104,180,150,Azul
104,180,165,Azul
104,180,180,Azul
104,180,195,Azul
104,180,210,Azul
104,180,225,Azul
104,180,240,Azul
104,180,255,Azul
104,195,0,Preto
104,195,15,Preto
104,195,30,Preto
104,195,45,Azul Escuro
104,195,60,Azul Escuro
104,195,75,Azul Escuro
104,195,90,Azul Escuro
104,195,105,Azul Escuro
104,195,120,Azul
104,195,135,Azul
104,195,150,Azul
104,195,165,Azul
104,195,180,Azul
104,195,195,Azul
104,195,210,Azul
104,195,225,Azul
104,195,240,Azul
104,195,255,Azul
104,210,0,Preto
104,210,15,Preto
104,210,30,Preto
104,210,45,Azul Escuro
104,210,60,Azul Escuro
104,210,75,Azul Escuro
104,210,90,Azul Escuro
104,210,105,Azul Escuro
104,210,120,Azul
104,210,135,Azul
104,210,150,Azul
104,210,165,Azul
104,210,180,Azul
104,210,195,Azul
104,210,210,Azul
104,210,225,Azul
104,210,240,Azul
104,210,255,Azul
104,225,0,Preto
104,225,15,Preto
104,225,30,Preto
104,225,45,Azul Escuro
104,225,60,Azul Escuro
104,225,75,Azul Escuro
104,225,90,Azul Escuro
104,225,105,Azul Escuro
104,225,120,Azul
104,225,135,Azul
104,225,150,Azul
104,225,165,Azul
104,225,180,Azul
104,225,195,Azul
104,225,210,Azul
104,225,225,Azul
104,225,240,Azul
104,225,255,Azul
104,240,0,Preto
104,240,15,Preto
104,240,30,Preto
104,240,45,Azul Escuro
104,240,60,Azul Escuro
104,240,75,Azul Escuro
104,240,90,Azul Escuro
104,240,105,Azul Escuro
104,240,120,Azul
104,240,135,Azul
104,240,150,Azul
104,240,165,Azul
104,240,180,Azul
104,240,195,Azul
104,240,210,Azul
104,240,225,Azul
104,240,240,Azul
104,240,255,Azul
104,255,0,Preto
104,255,15,Preto
104,255,30,Preto
104,255,45,Azul Escuro
104,255,60,Azul Escuro
104,255,75,Azul Escuro
104,255,90,Azul Escuro
104,255,105,Azul Escuro
104,255,120,Azul
104,255,135,Azul
104,255,150,Azul
104,255,165,Azul
104,255,180,Azul
104,255,195,Azul
104,255,210,Azul
104,255,225,Azul
104,255,240,Azul
104,255,255,Azul
108,0,0,Preto
108,0,15,Preto
108,0,30,Preto
108,0,45,Cinza
108,0,60,Cinza
108,0,75,Cinza
108,0,90,Cinza
108,0,105,Cinza
108,0,120,Cinza
108,0,135,Cinza
108,0,150,Cinza
108,0,165,Cinza
108,0,180,Cinza
108,0,195,Cinza
108,0,210,Branco
108,0,225,Branco
108,0,240,Branco
108,0,255,Branco
108,15,0,Preto
108,15,15,Preto
108,15,30,Preto
108,15,45,Cinza
108,15,60,Cinza
108,15,75,Cinza
108,15,90,Cinza
108,15,105,Cinza
108,15,120,Cinza
108,15,135,Cinza
108,15,150,Cinza
108,15,165,Cinza
108,15,180,Cinza
108,15,195,Cinza
108,15,210,Branco
108,15,225,Branco
108,15,240,Branco
108,15,255,Branco
108,30,0,Preto
108,30,15,Preto
108,30,30,Preto
108,30,45,Cinza
108,30,60,Cinza
108,30,75,Cinza
108,30,90,Cinza
108,30,105,Cinza
108,30,120,Cinza
108,30,135,Cinza
108,30,150,Cinza
108,30,165,Cinza
108,30,180,Cinza
108,30,195,Cinza
108,30,210,Branco
108,30,225,Branco
108,30,240,Branco
108,30,255,Branco
108,45,0,Preto
108,45,15,Preto
108,45,30,Preto
108,45,45,Cinza
108,45,60,Cinza
108,45,75,Cinza
108,45,90,Cinza
108,45,105,Cinza
108,45,120,Cinza
108,45,135,Cinza
108,45,150,Cinza
108,45,165,Cinza
108,45,180,Cinza
108,45,195,Cinza
108,45,210,Azul Claro
108,45,225,Azul Claro
108,45,240,Azul Claro
108,45,255,Azul Claro
108,60,0,Preto
108,60,15,Preto
108,60,30,Preto
108,60,45,Azul Escuro
108,60,60,Azul Escuro
108,60,75,Azul Escuro
108,60,90,Azul Escuro
108,60,105,Azul Escuro
108,60,120,Azul
108,60,135,Azul
108,60,150,Azul
108,60,165,Azul
108,60,180,Azul
108,60,195,Azul Claro
108,60,210,Azul Claro
108,60,225,Azul Claro
108,60,240,Azul Claro
108,60,255,Azul Claro
108,75,0,Preto
108,75,15,Preto
108,75,30,Preto
108,75,45,Azul Escuro
108,75,60,Azul Escuro
108,75,75,Azul Escuro
108,75,90,Azul Escuro
108,75,105,Azul Escuro
108,75,120,Azul
108,75,135,Azul
108,75,150,Azul
108,75,165,Azul
108,75,180,Azul
108,75,195,Azul Claro
108,75,210,Azul Claro
108,75,225,Azul Claro
108,75,240,Azul Claro
108,75,255,Azul Claro
108,90,0,Preto
108,90,15,Preto
108,90,30,Preto
108,90,45,Azul Escuro
108,90,60,Azul Escuro
108,90,75,Azul Escuro
108,90,90,Azul Escuro
108,90,105,Azul Escuro
108,90,120,Azul
108,90,135,Azul
108,90,150,Azul
108,90,165,Azul
108,90,180,Azul
108,90,195,Azul Claro
108,90,210,Azul Claro
108,90,225,Azul Claro
108,90,240,Azul Claro
108,90,255,Azul Claro
108,105,0,Preto
108,105,15,Preto
108,105,30,Preto
108,105,45,Azul Escuro
108,105,60,Azul Escuro
108,105,75,Azul Escuro
108,105,90,Azul Escuro
108,105,105,Azul Escuro
108,105,120,Azul
108,105,135,Azul
108,105,150,Azul
108,105,165,Azul
108,105,180,Azul
108,105,195,Azul Claro
108,105,210,Azul Claro
108,105,225,Azul Claro
108,105,240,Azul Claro
108,105,255,Azul Claro
108,120,0,Preto
108,120,15,Preto
108,120,30,Preto
108,120,45,Azul Escuro
108,120,60,Azul Escuro
108,120,75,Azul Escuro
108,120,90,Azul Escuro
108,120,105,Azul Escuro
108,120,120,Azul
108,120,135,Azul
108,120,150,Azul
108,120,165,Azul
108,120,180,Azul
108,120,195,Azul Claro
108,120,210,Azul Claro
108,120,225,Azul Claro
108,120,240,Azul Claro
108,120,255,Azul Claro
108,135,0,Preto
108,135,15,Preto
108,135,30,Preto
108,135,45,Azul Escuro
108,135,60,Azul Escuro
108,135,75,Azul Escuro
108,135,90,Azul Escuro
108,135,105,Azul Escuro
108,135,120,Azul
108,135,135,Azul
108,135,150,Azul
108,135,165,Azul
108,135,180,Azul
108,135,195,Azul Claro
108,135,210,Azul Claro
108,135,225,Azul Claro
108,135,240,Azul Claro
108,135,255,Azul Claro
108,150,0,Preto
108,150,15,Preto
108,150,30,Preto
108,150,45,Azul Escuro
108,150,60,Azul Escuro
108,150,75,Azul Escuro
108,150,90,Azul Escuro
108,150,105,Azul Escuro
108,150,120,Azul
108,150,135,Azul
108,150,150,Azul
108,150,165,Azul
108,150,180,Azul
108,150,195,Azul Claro
108,150,210,Azul Claro
108,150,225,Azul Claro
108,150,240,Azul Claro
108,150,255,Azul Claro
108,165,0,Preto
108,165,15,Preto
108,165,30,Preto
108,165,45,Azul Escuro
108,165,60,Azul Escuro
108,165,75,Azul Escuro
108,165,90,Azul Escuro
108,165,105,Azul Escuro
108,165,120,Azul
108,165,135,Azul
108,165,150,Azul
108,165,165,Azul
108,165,180,Azul
108,165,195,Azul Claro
108,165,210,Azul Claro
108,165,225,Azul Claro
108,165,240,Azul Claro
108,165,255,Azul Claro
108,180,0,Preto
108,180,15,Preto
108,180,30,Preto
108,180,45,Azul Escuro
108,180,60,Azul Escuro
108,180,75,Azul Escuro
108,180,90,Azul Escuro
108,180,105,Azul Escuro
108,180,120,Azul
108,180,135,Azul
108,180,150,Azul
108,180,165,Azul
108,180,180,Azul
108,180,195,Azul
108,180,210,Azul
108,180,225,Azul
108,180,240,Azul
108,180,255,Azul
108,195,0,Preto
108,195,15,Preto
108,195,30,Preto
108,195,45,Azul Escuro
108,195,60,Azul Escuro
108,195,75,Azul Escuro
108,195,90,Azul Escuro
108,195,105,Azul Escuro
108,195,120,Azul
108,195,135,Azul
108,195,150,Azul
108,195,165,Azul
108,195,180,Azul
108,195,195,Azul
108,195,210,Azul
108,195,225,Azul
108,195,240,Azul
108,195,255,Azul
108,210,0,Preto
108,210,15,Preto
108,210,30,Preto
108,210,45,Azul Escuro
108,210,60,Azul Escuro
108,210,75,Azul Escuro
108,210,90,Azul Escuro
108,210,105,Azul Escuro
108,210,120,Azul
108,210,135,Azul
108,210,150,Azul
108,210,165,Azul
108,210,180,Azul
108,210,195,Azul
108,210,210,Azul
108,210,225,Azul
108,210,240,Azul
108,210,255,Azul
108,225,0,Preto
108,225,15,Preto
108,225,30,Preto
108,225,45,Azul Escuro
108,225,60,Azul Escuro
108,225,75,Azul Escuro
108,225,90,Azul Escuro
108,225,105,Azul Escuro
108,225,120,Azul
108,225,135,Azul
108,225,150,Azul
108,225,165,Azul
108,225,180,Azul
108,225,195,Azul
108,225,210,Azul
108,225,225,Azul
108,225,240,Azul
108,225,255,Azul
108,240,0,Preto
108,240,15,Preto
108,240,30,Preto
108,240,45,Azul Escuro
108,240,60,Azul Escuro
108,240,75,Azul Escuro
108,240,90,Azul Escuro
108,240,105,Azul Escuro
108,240,120,Azul
108,240,135,Azul
108,240,150,Azul
108,240,165,Azul
108,240,180,Azul
108,240,195,Azul
108,240,210,Azul
108,240,225,Azul
108,240,240,Azul
108,240,255,Azul
108,255,0,Preto
108,255,15,Preto
108,255,30,Preto
108,255,45,Azul Escuro
108,255,60,Azul Escuro
108,255,75,Azul Escuro
108,255,90,Azul Escuro
108,255,105,Azul Escuro
108,255,120,Azul
108,255,135,Azul
108,255,150,Azul
108,255,165,Azul
108,255,180,Azul
108,255,195,Azul
108,255,210,Azul
108,255,225,Azul
108,255,240,Azul
108,255,255,Azul
112,0,0,Preto
112,0,15,Preto
112,0,30,Preto
112,0,45,Cinza
112,0,60,Cinza
112,0,75,Cinza
112,0,90,Cinza
112,0,105,Cinza
112,0,120,Cinza
112,0,135,Cinza
112,0,150,Cinza
112,0,165,Cinza
112,0,180,Cinza
112,0,195,Cinza
112,0,210,Branco
112,0,225,Branco
112,0,240,Branco
112,0,255,Branco
112,15,0,Preto
112,15,15,Preto
112,15,30,Preto
112,15,45,Cinza
112,15,60,Cinza
112,15,75,Cinza
112,15,90,Cinza
112,15,105,Cinza
112,15,120,Cinza
112,15,135,Cinza
112,15,150,Cinza
112,15,165,Cinza
112,15,180,Cinza
112,15,195,Cinza
112,15,210,Branco
112,15,225,Branco
112,15,240,Branco
112,15,255,Branco
112,30,0,Preto
112,30,15,Preto
112,30,30,Preto
112,30,45,Cinza
112,30,60,Cinza
112,30,75,Cinza
112,30,90,Cinza
112,30,105,Cinza
112,30,120,Cinza
112,30,135,Cinza
112,30,150,Cinza
112,30,165,Cinza
112,30,180,Cinza
112,30,195,Cinza
112,30,210,Branco
112,30,225,Branco
112,30,240,Branco
112,30,255,Branco
112,45,0,Preto
112,45,15,Preto
112,45,30,Preto
112,45,45,Cinza
112,45,60,Cinza
112,45,75,Cinza
112,45,90,Cinza
112,45,105,Cinza
112,45,120,Cinza
112,45,135,Cinza
112,45,150,Cinza
112,45,165,Cinza
112,45,180,Cinza
112,45,195,Cinza
112,45,210,Azul Claro
112,45,225,Azul Claro
112,45,240,Azul Claro
112,45,255,Azul Claro
112,60,0,Preto
112,60,15,Preto
112,60,30,Preto
112,60,45,Azul Escuro
112,60,60,Azul Escuro
112,60,75,Azul Escuro
112,60,90,Azul Escuro
112,60,105,Azul Escuro
112,60,120,Azul
112,60,135,Azul
112,60,150,Azul
112,60,165,Azul
112,60,180,Azul
112,60,195,Azul Claro
112,60,210,Azul Claro
112,60,225,Azul Claro
112,60,240,Azul Claro
112,60,255,Azul Claro
112,75,0,Preto
112,75,15,Preto
112,75,30,Preto
112,75,45,Azul Escuro
112,75,60,Azul Escuro
112,75,75,Azul Escuro
112,75,90,Azul Escuro
112,75,105,Azul Escuro
112,75,120,Azul
112,75,135,Azul
112,75,150,Azul
112,75,165,Azul
112,75,180,Azul
112,75,195,Azul Claro
112,75,210,Azul Claro
112,75,225,Azul Claro
112,75,240,Azul Claro
112,75,255,Azul Claro
112,90,0,Preto
112,90,15,Preto
112,90,30,Preto
112,90,45,Azul Escuro
112,90,60,Azul Escuro
112,90,75,Azul Escuro
112,90,90,Azul Escuro
112,90,105,Azul Escuro
112,90,120,Azul
112,90,135,Azul
112,90,150,Azul
112,90,165,Azul
112,90,180,Azul
112,90,195,Azul Claro
112,90,210,Azul Claro
112,90,225,Azul Claro
112,90,240,Azul Claro
112,90,255,Azul Claro
112,105,0,Preto
112,105,15,Preto
112,105,30,Preto
112,105,45,Azul Escuro
112,105,60,Azul Escuro
112,105,75,Azul Escuro
112,105,90,Azul Escuro
112,105,105,Azul Escuro
112,105,120,Azul
112,105,135,Azul
112,105,150,Azul
112,105,165,Azul
112,105,180,Azul
112,105,195,Azul Claro
112,105,210,Azul Claro
112,105,225,Azul Claro
112,105,240,Azul Claro
112,105,255,Azul Claro
112,120,0,Preto
112,120,15,Preto
112,120,30,Preto
112,120,45,Azul Escuro
112,120,60,Azul Escuro
112,120,75,Azul Escuro
112,120,90,Azul Escuro
112,120,105,Azul Escuro
112,120,120,Azul
112,120,135,Azul
112,120,150,Azul
112,120,165,Azul
112,120,180,Azul
112,120,195,Azul Claro
112,120,210,Azul Claro
112,120,225,Azul Claro
112,120,240,Azul Claro
112,120,255,Azul Claro
112,135,0,Preto
112,135,15,Preto
112,135,30,Preto
112,135,45,Azul Escuro
112,135,60,Azul Escuro
112,135,75,Azul Escuro
112,135,90,Azul Escuro
112,135,105,Azul Escuro
112,135,120,Azul
112,135,135,Azul
112,135,150,Azul
112,135,165,Azul
112,135,180,Azul
112,135,195,Azul Claro
112,135,210,Azul Claro
112,135,225,Azul Claro
112,135,240,Azul Claro
112,135,255,Azul Claro
112,150,0,Preto
112,150,15,Preto
112,150,30,Preto
112,150,45,Azul Escuro
112,150,60,Azul Escuro
112,150,75,Azul Escuro
112,150,90,Azul Escuro
112,150,105,Azul Escuro
112,150,120,Azul
112,150,135,Azul
112,150,150,Azul
112,150,165,Azul
112,150,180,Azul
112,150,195,Azul Claro
112,150,210,Azul Claro
112,150,225,Azul Claro
112,150,240,Azul Claro
112,150,255,Azul Claro
112,165,0,Preto
112,165,15,Preto
112,165,30,Preto
112,165,45,Azul Escuro
112,165,60,Azul Escuro
112,165,75,Azul Escuro
112,165,90,Azul Escuro
112,165,105,Azul Escuro
112,165,120,Azul
112,165,135,Azul
112,165,150,Azul
112,165,165,Azul
112,165,180,Azul
112,165,195,Azul Claro
112,165,210,Azul Claro
112,165,225,Azul Claro
112,165,240,Azul Claro
112,165,255,Azul Claro
112,180,0,Preto
112,180,15,Preto
112,180,30,Preto
112,180,45,Azul Escuro
112,180,60,Azul Escuro
112,180,75,Azul Escuro
112,180,90,Azul Escuro
112,180,105,Azul Escuro
112,180,120,Azul
112,180,135,Azul
112,180,150,Azul
112,180,165,Azul
112,180,180,Azul
112,180,195,Azul
112,180,210,Azul
112,180,225,Azul
112,180,240,Azul
112,180,255,Azul
112,195,0,Preto
112,195,15,Preto
112,195,30,Preto
112,195,45,Azul Escuro
112,195,60,Azul Escuro
112,195,75,Azul Escuro
112,195,90,Azul Escuro
112,195,105,Azul Escuro
112,195,120,Azul
112,195,135,Azul
112,195,150,Azul
112,195,165,Azul
112,195,180,Azul
112,195,195,Azul
112,195,210,Azul
112,195,225,Azul
112,195,240,Azul
112,195,255,Azul
112,210,0,Preto
112,210,15,Preto
112,210,30,Preto
112,210,45,Azul Escuro
112,210,60,Azul Escuro
112,210,75,Azul Escuro
112,210,90,Azul Escuro
112,210,105,Azul Escuro
112,210,120,Azul
112,210,135,Azul
112,210,150,Azul
112,210,165,Azul
112,210,180,Azul
112,210,195,Azul
112,210,210,Azul
112,210,225,Azul
112,210,240,Azul
112,210,255,Azul
112,225,0,Preto
112,225,15,Preto
112,225,30,Preto
112,225,45,Azul Escuro
112,225,60,Azul Escuro
112,225,75,Azul Escuro
112,225,90,Azul Escuro
112,225,105,Azul Escuro
112,225,120,Azul
112,225,135,Azul
112,225,150,Azul
112,225,165,Azul
112,225,180,Azul
112,225,195,Azul
112,225,210,Azul
112,225,225,Azul
112,225,240,Azul
112,225,255,Azul
112,240,0,Preto
112,240,15,Preto
112,240,30,Preto
112,240,45,Azul Escuro
112,240,60,Azul Escuro
112,240,75,Azul Escuro
112,240,90,Azul Escuro
112,240,105,Azul Escuro
112,240,120,Azul
112,240,135,Azul
112,240,150,Azul
112,240,165,Azul
112,240,180,Azul
112,240,195,Azul
112,240,210,Azul
112,240,225,Azul
112,240,240,Azul
112,240,255,Azul
112,255,0,Preto
112,255,15,Preto
112,255,30,Preto
112,255,45,Azul Escuro
112,255,60,Azul Escuro
112,255,75,Azul Escuro
112,255,90,Azul Escuro
112,255,105,Azul Escuro
112,255,120,Azul
112,255,135,Azul
112,255,150,Azul
112,255,165,Azul
112,255,180,Azul
112,255,195,Azul
112,255,210,Azul
112,255,225,Azul
112,255,240,Azul
112,255,255,Azul
116,0,0,Preto
116,0,15,Preto
116,0,30,Preto
116,0,45,Cinza
116,0,60,Cinza
116,0,75,Cinza
116,0,90,Cinza
116,0,105,Cinza
116,0,120,Cinza
116,0,135,Cinza
116,0,150,Cinza
116,0,165,Cinza
116,0,180,Cinza
116,0,195,Cinza
116,0,210,Branco
116,0,225,Branco
116,0,240,Branco
116,0,255,Branco
116,15,0,Preto
116,15,15,Preto
116,15,30,Preto
116,15,45,Cinza
116,15,60,Cinza
116,15,75,Cinza
116,15,90,Cinza
116,15,105,Cinza
116,15,120,Cinza
116,15,135,Cinza
116,15,150,Cinza
116,15,165,Cinza
116,15,180,Cinza
116,15,195,Cinza
116,15,210,Branco
116,15,225,Branco
116,15,240,Branco
116,15,255,Branco
116,30,0,Preto
116,30,15,Preto
116,30,30,Preto
116,30,45,Cinza
116,30,60,Cinza
116,30,75,Cinza
116,30,90,Cinza
116,30,105,Cinza
116,30,120,Cinza
116,30,135,Cinza
116,30,150,Cinza
116,30,165,Cinza
116,30,180,Cinza
116,30,195,Cinza
116,30,210,Branco
116,30,225,Branco
116,30,240,Branco
116,30,255,Branco
116,45,0,Preto
116,45,15,Preto
116,45,30,Preto
116,45,45,Cinza
116,45,60,Cinza
116,45,75,Cinza
116,45,90,Cinza
116,45,105,Cinza
116,45,120,Cinza
116,45,135,Cinza
116,45,150,Cinza
116,45,165,Cinza
116,45,180,Cinza
116,45,195,Cinza
116,45,210,Azul Claro
116,45,225,Azul Claro
116,45,240,Azul Claro
116,45,255,Azul Claro
116,60,0,Preto
116,60,15,Preto
116,60,30,Preto
116,60,45,Azul Escuro
116,60,60,Azul Escuro
116,60,75,Azul Escuro
116,60,90,Azul Escuro
116,60,105,Azul Escuro
116,60,120,Azul
116,60,135,Azul
116,60,150,Azul
116,60,165,Azul
116,60,180,Azul
116,60,195,Azul Claro
116,60,210,Azul Claro
116,60,225,Azul Claro
116,60,240,Azul Claro
116,60,255,Azul Claro
116,75,0,Preto
116,75,15,Preto
116,75,30,Preto
116,75,45,Azul Escuro
116,75,60,Azul Escuro
116,75,75,Azul Escuro
116,75,90,Azul Escuro
116,75,105,Azul Escuro
116,75,120,Azul
116,75,135,Azul
116,75,150,Azul
116,75,165,Azul
116,75,180,Azul
116,75,195,Azul Claro
116,75,210,Azul Claro
116,75,225,Azul Claro
116,75,240,Azul Claro
116,75,255,Azul Claro
116,90,0,Preto
116,90,15,Preto
116,90,30,Preto
116,90,45,Azul Escuro
116,90,60,Azul Escuro
116,90,75,Azul Escuro
116,90,90,Azul Escuro
116,90,105,Azul Escuro
116,90,120,Azul
116,90,135,Azul
116,90,150,Azul
116,90,165,Azul
116,90,180,Azul
116,90,195,Azul Claro
116,90,210,Azul Claro
116,90,225,Azul Claro
116,90,240,Azul Claro
116,90,255,Azul Claro
116,105,0,Preto
116,105,15,Preto
116,105,30,Preto
116,105,45,Azul Escuro
116,105,60,Azul Escuro
116,105,75,Azul Escuro
116,105,90,Azul Escuro
116,105,105,Azul Escuro
116,105,120,Azul
116,105,135,Azul
116,105,150,Azul
116,105,165,Azul
116,105,180,Azul
116,105,195,Azul Claro
116,105,210,Azul Claro
116,105,225,Azul Claro
116,105,240,Azul Claro
116,105,255,Azul Claro
116,120,0,Preto
116,120,15,Preto
116,120,30,Preto
116,120,45,Azul Escuro
116,120,60,Azul Escuro
116,120,75,Azul Escuro
116,120,90,Azul Escuro
116,120,105,Azul Escuro
116,120,120,Azul
116,120,135,Azul
116,120,150,Azul
116,120,165,Azul
116,120,180,Azul
116,120,195,Azul Claro
116,120,210,Azul Claro
116,120,225,Azul Claro
116,120,240,Azul Claro
116,120,255,Azul Claro
116,135,0,Preto
116,135,15,Preto
116,135,30,Preto
116,135,45,Azul Escuro
